timestamp,cat,activity,location
2019-08-18 12:05:56.550714,otto,nibbled,national_mall
2020-10-21 22:59:22.210317,ozzy,committed_crimes,tastykabob
2021-04-03 08:14:15.881786,ozzy,nibbled,national_mall
2019-06-14 14:16:55.952250,ozzy,jumped,bed
2020-05-03 03:22:51.959588,ozzy,scratched,bell_hall
2023-02-02 17:21:45.378341,ozzy,chomped,national_mall
2023-01-10 03:51:28.434258,otto,snoozed,national_mall
2019-11-29 00:10:24.489097,otto,snoozed,seh
2022-02-08 21:36:26.019263,otto,scratched,bell_hall
2022-12-22 23:10:08.317716,ozzy,chomped,shelf
2023-01-18 23:34:22.027136,ozzy,purred,windowsill
2020-03-10 11:21:39.558522,otto,snoozed,windowsill
2019-11-03 07:07:50.451754,ozzy,purred,couch
2019-05-08 10:57:18.074728,ozzy,snoozed,windowsill
2020-06-19 20:21:39.471038,ozzy,nibbled,national_mall
2020-02-10 12:14:16.428557,otto,purred,shelf
2020-01-04 13:01:15.477766,otto,nibbled,kitchen
2019-05-26 13:36:13.810895,otto,meowed,seh
2022-12-29 01:06:29.002072,otto,committed_crimes,white_house
2020-07-19 06:50:55.155371,otto,meowed,bed
2023-04-04 17:39:01.269405,otto,pondered,bathtub
2020-05-17 20:17:53.852063,otto,hissed,shelf
2022-11-26 03:00:00.152601,ozzy,pondered,seh
2022-01-12 22:36:09.486180,otto,purred,bathtub
2022-03-12 09:15:01.007189,otto,nibbled,bathtub
2021-03-02 15:05:40.747830,otto,hissed,tastykabob
2023-05-13 08:01:25.035757,otto,snoozed,shelf
2022-01-11 07:44:57.595463,otto,purred,tastykabob
2022-12-11 20:30:08.793046,otto,purred,seh
2019-09-20 09:56:21.696250,otto,pondered,bell_hall
2021-08-01 21:35:02.596496,otto,committed_crimes,kitchen
2022-12-08 07:39:53.102618,ozzy,chomped,seh
2021-07-15 20:10:14.753051,otto,committed_crimes,couch
2022-01-23 23:00:16.824815,otto,hissed,white_house
2021-08-29 23:32:07.640584,otto,pondered,tastykabob
2022-09-24 00:22:21.546636,ozzy,jumped,bell_hall
2020-10-31 11:27:08.027734,ozzy,nibbled,white_house
2020-05-14 20:50:37.052206,otto,jumped,bathtub
2021-05-28 06:36:17.916569,ozzy,chomped,couch
2022-01-21 10:14:22.689515,ozzy,meowed,national_mall
2020-03-05 15:38:14.423370,ozzy,snoozed,tastykabob
2020-12-02 01:30:40.049950,ozzy,hissed,seh
2020-08-26 08:11:35.444701,otto,chomped,shelf
2019-12-26 07:01:10.503208,ozzy,purred,bell_hall
2020-08-13 11:58:28.626723,ozzy,snoozed,bed
2019-07-04 07:17:08.957092,otto,jumped,white_house
2021-05-20 01:56:35.877575,ozzy,jumped,white_house
2022-02-18 21:44:52.997600,otto,purred,bed
2022-08-08 14:16:01.005666,otto,snoozed,windowsill
2021-12-11 05:18:02.432709,ozzy,jumped,windowsill
2019-04-10 16:19:06.199900,ozzy,scratched,couch
2019-08-25 06:29:52.429464,ozzy,hissed,shelf
2022-06-13 14:07:56.606158,otto,purred,bell_hall
2021-11-09 20:55:22.875131,ozzy,meowed,couch
2021-09-28 15:34:24.208902,otto,committed_crimes,kitchen
2022-08-24 21:35:04.663284,otto,meowed,seh
2022-10-17 19:09:47.033952,ozzy,committed_crimes,shelf
2020-01-01 19:20:08.166938,otto,nibbled,kitchen
2022-02-18 23:08:21.338582,otto,meowed,shelf
2021-08-11 13:59:48.943451,ozzy,jumped,windowsill
2022-09-18 07:46:31.564235,otto,meowed,seh
2022-12-06 21:13:32.307391,ozzy,meowed,windowsill
2022-05-05 04:13:03.929833,otto,pondered,shelf
2021-10-10 06:15:56.549845,ozzy,pondered,kitchen
